Geolocation,Level of Education,Sex,Year,Completion_Rate,Cohort_Survival_Rate,Gender_Parity_Index,Participation_Rate
Region VI,Senior High,Female,2019,81.6,82.2,1.1,66.9
Region VI,Senior High,Male,2019,72.7,73.9,1.1,66.8
Region VII,Elementary,Female,2019,98.1,99.0,0.9,70.2
Region VII,Elementary,Male,2019,94.5,95.9,0.9,68.9
Region VII,Junior High,Female,2019,89.0,90.6,1.0,70.2
Region VII,Junior High,Male,2019,78.7,80.3,1.0,68.9
Region VII,Senior High,Female,2019,82.7,84.2,1.1,70.2
Region VII,Senior High,Male,2019,71.3,73.1,1.1,68.9
Region VIII,Elementary,Female,2019,96.8,97.0,0.9,62.3
Region VIII,Elementary,Male,2019,94.3,95.1,0.9,61.2
Region VIII,Junior High,Female,2019,86.8,87.8,1.0,62.3
Region VIII,Junior High,Male,2019,76.9,77.8,1.0,61.2
Region VIII,Senior High,Female,2019,77.4,78.5,1.1,62.3
Region VIII,Senior High,Male,2019,69.7,71.0,1.1,61.2
Region IX,Elementary,Female,2019,97.9,98.1,0.9,66.6
Region IX,Elementary,Male,2019,92.1,93.2,0.9,63.9
Region IX,Junior High,Female,2019,82.9,84.5,1.0,66.6
Region IX,Junior High,Male,2019,71.6,73.3,1.0,63.9
Region IX,Senior High,Female,2019,73.4,76.3,1.2,66.6
Region IX,Senior High,Male,2019,63.2,65.7,1.2,63.9
Region X,Elementary,Female,2019,96.7,97.5,0.9,74.0
Region X,Elementary,Male,2019,92.3,93.7,0.9,72.7
Region X,Junior High,Female,2019,85.8,86.9,1.0,74.0
Region X,Junior High,Male,2019,78.6,78.9,1.0,72.7
Region X,Senior High,Female,2019,77.1,78.9,1.1,74.0
Region X,Senior High,Male,2019,69.2,70.9,1.1,72.7
Region XI,Elementary,Female,2019,97.9,98.2,0.9,61.8
Region XI,Elementary,Male,2019,92.9,94.1,0.9,59.2
Region XI,Junior High,Female,2019,86.5,87.9,1.0,61.8
Region XI,Junior High,Male,2019,76.6,78.1,1.0,59.2
Region XI,Senior High,Female,2019,76.7,80.6,1.1,61.8
Region XI,Senior High,Male,2019,67.5,70.1,1.1,59.2
Region XII,Elementary,Female,2019,98.1,98.1,0.9,65.7
Region XII,Elementary,Male,2019,94.1,94.6,0.9,63.2
Region XII,Junior High,Female,2019,86.9,87.8,1.0,65.7
Region XII,Junior High,Male,2019,78.1,79.0,1.0,63.2
Region XII,Senior High,Female,2019,77.2,78.8,1.1,65.7
Region XII,Senior High,Male,2019,67.5,69.6,1.1,63.2
Region XIII,Elementary,Female,2019,96.4,97.6,0.9,64.3
Region XIII,Elementary,Male,2019,93.7,95.2,0.9,64.3
Region XIII,Junior High,Female,2019,86.7,88.2,1.0,64.3
Region XIII,Junior High,Male,2019,80.8,82.0,1.0,64.3
Region XIII,Senior High,Female,2019,75.3,77.9,1.0,64.3
Region XIII,Senior High,Male,2019,70.9,73.5,1.0,64.3
BARMM,Elementary,Female,2019,77.2,77.2,1.0,58.2
BARMM,Elementary,Male,2019,72.6,73.1,1.0,49.4
BARMM,Junior High,Female,2019,88.2,89.1,1.2,58.2
BARMM,Junior High,Male,2019,84.6,85.4,1.2,49.4
BARMM,Senior High,Female,2019,67.8,71.5,1.4,58.2
BARMM,Senior High,Male,2019,64.3,68.1,1.4,49.4
NCR,Elementary,Female,2020,71.6,72.0,0.9,59.2
NCR,Elementary,Male,2020,67.3,67.8,0.9,54.3
NCR,Junior High,Female,2020,77.6,78.5,1.0,59.2
NCR,Junior High,Male,2020,69.9,70.8,1.0,54.3
NCR,Senior High,Female,2020,61.9,63.8,1.1,59.2
NCR,Senior High,Male,2020,50.9,53.1,1.1,54.3
CAR,Elementary,Female,2020,95.5,95.9,0.9,86.4
CAR,Elementary,Male,2020,93.7,94.0,0.9,82.5
CAR,Junior High,Female,2020,91.2,91.8,1.0,86.4
CAR,Junior High,Male,2020,84.7,86.0,1.0,82.5
CAR,Senior High,Female,2020,85.7,87.9,1.1,86.4
CAR,Senior High,Male,2020,76.7,79.3,1.1,82.5
Region I,Elementary,Female,2020,97.9,98.1,0.9,81.7
Region I,Elementary,Male,2020,96.8,97.1,0.9,78.1
Region I,Junior High,Female,2020,94.4,94.7,0.9,81.7
Region I,Junior High,Male,2020,89.7,90.5,0.9,78.1
Region I,Senior High,Female,2020,88.1,89.2,1.0,81.7
Region I,Senior High,Male,2020,81.0,82.6,1.0,78.1
Region II,Elementary,Female,2020,99.1,99.3,0.9,86.7
Region II,Elementary,Male,2020,97.9,98.4,0.9,83.3
Region II,Junior High,Female,2020,98.3,98.7,1.0,86.7
Region II,Junior High,Male,2020,93.4,94.6,1.0,83.3
Region II,Senior High,Female,2020,94.5,96.2,1.1,86.7
Region II,Senior High,Male,2020,86.2,88.7,1.1,83.3
Region III,Elementary,Female,2020,86.9,87.0,0.9,71.8
Region III,Elementary,Male,2020,82.6,83.0,0.9,67.0
Region III,Junior High,Female,2020,87.9,88.2,1.0,71.8
Region III,Junior High,Male,2020,80.3,80.8,1.0,67.0
Region III,Senior High,Female,2020,77.8,79.4,1.1,71.8
Region III,Senior High,Male,2020,66.7,68.8,1.1,67.0
Region IV-A,Elementary,Female,2020,80.6,80.8,0.9,70.4
Region IV-A,Elementary,Male,2020,75.7,76.2,0.9,65.9
Region IV-A,Junior High,Female,2020,85.6,85.9,1.0,70.4
Region IV-A,Junior High,Male,2020,77.6,78.1,1.0,65.9
Region IV-A,Senior High,Female,2020,69.9,71.8,1.1,70.4
Region IV-A,Senior High,Male,2020,58.9,61.3,1.1,65.9
Region IV-B,Elementary,Female,2020,92.3,92.5,0.9,81.9
Region IV-B,Elementary,Male,2020,88.9,89.5,0.9,78.7
Region IV-B,Junior High,Female,2020,88.8,89.1,1.0,81.9
Region IV-B,Junior High,Male,2020,80.2,81.1,1.0,78.7
Region IV-B,Senior High,Female,2020,78.9,81.2,1.1,81.9
Region IV-B,Senior High,Male,2020,67.1,69.7,1.1,78.7
Region V,Elementary,Female,2020,80.2,80.5,0.9,73.4
Region V,Elementary,Male,2020,75.0,76.2,0.9,69.4
Region V,Junior High,Female,2020,74.0,74.8,1.0,73.4
Region V,Junior High,Male,2020,62.1,63.5,1.0,69.4
Region V,Senior High,Female,2020,57.4,58.5,1.2,73.4
Region V,Senior High,Male,2020,45.1,46.5,1.2,69.4
Region VI,Elementary,Female,2020,95.1,95.3,0.9,81.2
Region VI,Elementary,Male,2020,91.9,92.7,0.9,77.8
Region VI,Junior High,Female,2020,95.2,95.5,0.9,81.2
Region VI,Junior High,Male,2020,91.9,92.3,0.9,77.8
Region VI,Senior High,Female,2020,89.3,91.1,1.1,81.2
Region VI,Senior High,Male,2020,81.1,83.9,1.1,77.8
Region VII,Elementary,Female,2020,85.1,85.4,0.9,75.7
Region VII,Elementary,Male,2020,80.5,81.4,0.9,71.7
Region VII,Junior High,Female,2020,83.4,84.0,1.0,75.7
Region VII,Junior High,Male,2020,75.1,76.3,1.0,71.7
Region VII,Senior High,Female,2020,73.0,74.2,1.1,75.7
Region VII,Senior High,Male,2020,61.8,63.7,1.1,71.7
Region VIII,Elementary,Female,2020,96.7,97.0,0.9,82.3
Region VIII,Elementary,Male,2020,93.8,94.8,0.9,78.6
Region VIII,Junior High,Female,2020,93.4,94.2,1.0,82.3
Region VIII,Junior High,Male,2020,85.6,86.6,1.0,78.6
Region VIII,Senior High,Female,2020,87.9,89.8,1.1,82.3
Region VIII,Senior High,Male,2020,77.2,79.6,1.1,78.6
Region IX,Elementary,Female,2020,87.3,87.5,0.9,69.8
Region IX,Elementary,Male,2020,81.8,82.8,0.9,66.1
Region IX,Junior High,Female,2020,90.1,90.8,1.0,69.8
Region IX,Junior High,Male,2020,84.1,84.5,1.0,66.1
Region IX,Senior High,Female,2020,80.7,82.8,1.2,69.8
Region IX,Senior High,Male,2020,73.1,75.5,1.2,66.1
Region X,Elementary,Female,2020,85.7,86.2,0.9,70.9
Region X,Elementary,Male,2020,80.3,81.4,0.9,67.5
Region X,Junior High,Female,2020,86.8,87.4,1.0,70.9
Region X,Junior High,Male,2020,79.5,80.0,1.0,67.5
Region X,Senior High,Female,2020,80.4,82.1,1.2,70.9
Region X,Senior High,Male,2020,68.7,70.8,1.2,67.5
Region XI,Elementary,Female,2020,76.8,77.1,0.9,68.9
Region XI,Elementary,Male,2020,70.4,71.4,0.9,64.7
Region XI,Junior High,Female,2020,79.4,79.9,1.0,68.9
Region XI,Junior High,Male,2020,70.5,71.3,1.0,64.7
Region XI,Senior High,Female,2020,63.9,65.5,1.2,68.9
Region XI,Senior High,Male,2020,53.6,55.5,1.2,64.7
Region XII,Elementary,Female,2020,88.8,89.1,0.9,69.2
Region XII,Elementary,Male,2020,85.4,86.0,0.9,65.2
Region XII,Junior High,Female,2020,86.2,86.9,1.0,69.2
Region XII,Junior High,Male,2020,78.9,80.0,1.0,65.2
Region XII,Senior High,Female,2020,79.1,81.2,1.1,69.2
Region XII,Senior High,Male,2020,68.6,70.8,1.1,65.2
Region XIII,Elementary,Female,2020,94.4,94.7,0.9,79.1
Region XIII,Elementary,Male,2020,92.5,93.2,0.9,76.1
Region XIII,Junior High,Female,2020,92.7,93.5,1.0,79.1
Region XIII,Junior High,Male,2020,87.5,88.7,1.0,76.1
Region XIII,Senior High,Female,2020,86.8,89.2,1.1,79.1
Region XIII,Senior High,Male,2020,78.1,80.6,1.1,76.1
BARMM,Elementary,Female,2020,66.8,67.1,1.0,49.4
BARMM,Elementary,Male,2020,61.1,62.4,1.0,44.9
BARMM,Junior High,Female,2020,77.5,78.5,1.2,49.4
BARMM,Junior High,Male,2020,67.4,68.9,1.2,44.9
BARMM,Senior High,Female,2020,61.2,62.9,1.3,49.4
BARMM,Senior High,Male,2020,51.9,53.8,1.3,44.9
NCR,Elementary,Female,2021,99.8,100.0,0.9,67.9
NCR,Elementary,Male,2021,99.7,100.0,0.9,62.4
NCR,Junior High,Female,2021,100.0,100.0,1.0,67.9
NCR,Junior High,Male,2021,100.0,100.0,1.0,62.4
NCR,Senior High,Female,2021,98.2,99.3,1.1,67.9
NCR,Senior High,Male,2021,94.0,96.2,1.1,62.4
CAR,Elementary,Female,2021,99.9,100.0,0.9,87.9
CAR,Elementary,Male,2021,99.2,99.4,0.9,84.7
CAR,Junior High,Female,2021,99.7,100.0,1.0,87.9
CAR,Junior High,Male,2021,99.0,100.0,1.0,84.7
CAR,Senior High,Female,2021,97.9,100.0,1.1,87.9
CAR,Senior High,Male,2021,94.2,98.1,1.1,84.7
Region I,Elementary,Female,2021,99.9,100.0,0.9,81.4
Region I,Elementary,Male,2021,100.0,100.0,0.9,79.1
Region I,Junior High,Female,2021,100.0,100.0,0.9,81.4
Region I,Junior High,Male,2021,100.0,100.0,0.9,79.1
Region I,Senior High,Female,2021,99.4,100.0,1.0,81.4
Region I,Senior High,Male,2021,99.0,100.0,1.0,79.1
Region II,Elementary,Female,2021,99.9,100.0,0.9,87.1
Region II,Elementary,Male,2021,99.1,99.1,0.9,84.4
Region II,Junior High,Female,2021,100.0,100.0,1.0,87.1
Region II,Junior High,Male,2021,99.9,100.0,1.0,84.4
Region II,Senior High,Female,2021,98.9,100.0,1.1,87.1
Region II,Senior High,Male,2021,96.3,98.2,1.1,84.4
Region III,Elementary,Female,2021,99.9,100.0,0.9,78.5
Region III,Elementary,Male,2021,99.9,100.0,0.9,73.6
Region III,Junior High,Female,2021,100.0,100.0,1.0,78.5
Region III,Junior High,Male,2021,99.8,100.0,1.0,73.6
Region III,Senior High,Female,2021,98.6,100.0,1.1,78.5
Region III,Senior High,Male,2021,97.1,98.8,1.1,73.6
Region IV-A,Elementary,Female,2021,99.8,100.0,0.9,79.5
Region IV-A,Elementary,Male,2021,99.7,100.0,0.9,74.5
Region IV-A,Junior High,Female,2021,100.0,100.0,1.0,79.5
Region IV-A,Junior High,Male,2021,99.6,100.0,1.0,74.5
Region IV-A,Senior High,Female,2021,98.8,100.0,1.1,79.5
Region IV-A,Senior High,Male,2021,96.3,98.6,1.1,74.5
Region IV-B,Elementary,Female,2021,99.9,100.0,0.9,85.8
Region IV-B,Elementary,Male,2021,99.3,99.4,0.9,82.9
Region IV-B,Junior High,Female,2021,100.0,100.0,1.0,85.8
Region IV-B,Junior High,Male,2021,100.0,100.0,1.0,82.9
Region IV-B,Senior High,Female,2021,97.8,100.0,1.1,85.8
Region IV-B,Senior High,Male,2021,97.7,100.0,1.1,82.9
Region V,Elementary,Female,2021,100.0,100.0,0.9,84.3
Region V,Elementary,Male,2021,100.0,100.0,0.9,80.2
Region V,Junior High,Female,2021,100.0,100.0,0.9,84.3
Region V,Junior High,Male,2021,100.0,100.0,0.9,80.2
Region V,Senior High,Female,2021,99.7,100.0,1.1,84.3
Region V,Senior High,Male,2021,99.3,100.0,1.1,80.2
Region VI,Elementary,Female,2021,100.0,100.0,0.9,84.1
Region VI,Elementary,Male,2021,100.0,100.0,0.9,81.9
Region VI,Junior High,Female,2021,100.0,100.0,0.9,84.1
Region VI,Junior High,Male,2021,100.0,100.0,0.9,81.9
Region VI,Senior High,Female,2021,99.5,100.0,1.1,84.1
Region VI,Senior High,Male,2021,98.8,100.0,1.1,81.9
Region VII,Elementary,Female,2021,99.9,100.0,0.9,82.4
Region VII,Elementary,Male,2021,100.0,100.0,0.9,79.6
Region VII,Junior High,Female,2021,99.8,100.0,1.0,82.4
Region VII,Junior High,Male,2021,100.0,100.0,1.0,79.6
Region VII,Senior High,Female,2021,99.3,100.0,1.1,82.4
Region VII,Senior High,Male,2021,98.6,100.0,1.1,79.6
Region VIII,Elementary,Female,2021,99.8,99.8,0.9,84.7
Region VIII,Elementary,Male,2021,98.0,98.0,0.9,81.2
Region VIII,Junior High,Female,2021,100.0,100.0,0.9,84.7
Region VIII,Junior High,Male,2021,100.0,100.0,0.9,81.2
Region VIII,Senior High,Female,2021,99.3,100.0,1.1,84.7
Region VIII,Senior High,Male,2021,99.1,100.0,1.1,81.2
Region IX,Elementary,Female,2021,99.6,100.0,0.9,75.9
Region IX,Elementary,Male,2021,99.6,99.8,0.9,72.3
Region IX,Junior High,Female,2021,99.9,100.0,1.0,75.9
Region IX,Junior High,Male,2021,99.9,100.0,1.0,72.3
Region IX,Senior High,Female,2021,98.7,100.0,1.2,75.9
Region IX,Senior High,Male,2021,98.0,100.0,1.2,72.3
Region X,Elementary,Female,2021,99.6,100.0,0.9,75.8
Region X,Elementary,Male,2021,98.7,99.3,0.9,72.2
Region X,Junior High,Female,2021,99.2,100.0,1.0,75.8
Region X,Junior High,Male,2021,98.8,100.0,1.0,72.2
Region X,Senior High,Female,2021,97.5,98.3,1.2,75.8
Region X,Senior High,Male,2021,95.7,97.2,1.2,72.2
Region XI,Elementary,Female,2021,100.0,100.0,0.9,78.1
Region XI,Elementary,Male,2021,100.0,100.0,0.9,74.2
Region XI,Junior High,Female,2021,99.9,100.0,1.0,78.1
Region XI,Junior High,Male,2021,100.0,100.0,1.0,74.2
Region XI,Senior High,Female,2021,99.0,100.0,1.2,78.1
Region XI,Senior High,Male,2021,98.2,100.0,1.2,74.2
Region XII,Elementary,Female,2021,99.9,100.0,0.9,74.0
Region XII,Elementary,Male,2021,99.5,99.5,0.9,71.4
Region XII,Junior High,Female,2021,99.6,100.0,1.0,74.0
Region XII,Junior High,Male,2021,98.0,98.5,1.0,71.4
Region XII,Senior High,Female,2021,98.5,99.3,1.1,74.0
Region XII,Senior High,Male,2021,95.8,96.9,1.1,71.4
Region XIII,Elementary,Female,2021,99.4,99.9,0.9,81.8
Region XIII,Elementary,Male,2021,96.7,97.3,0.9,78.9
Region XIII,Junior High,Female,2021,98.3,99.0,1.0,81.8
Region XIII,Junior High,Male,2021,96.2,97.3,1.0,78.9
Region XIII,Senior High,Female,2021,98.2,99.0,1.1,81.8
Region XIII,Senior High,Male,2021,94.6,95.6,1.1,78.9
BARMM,Elementary,Female,2021,88.1,89.4,1.0,50.0
BARMM,Elementary,Male,2021,84.1,85.5,1.0,45.0
BARMM,Junior High,Female,2021,97.2,99.5,1.2,50.0
BARMM,Junior High,Male,2021,93.5,95.8,1.2,45.0
BARMM,Senior High,Female,2021,92.9,94.2,1.3,50.0
BARMM,Senior High,Male,2021,86.6,88.2,1.3,45.0
NCR,Elementary,Female,2022,93.5,93.7,0.9,69.8
NCR,Elementary,Male,2022,94.7,94.7,0.9,63.6
NCR,Junior High,Female,2022,97.3,97.4,1.0,69.8
NCR,Junior High,Male,2022,98.4,98.4,1.0,63.6
NCR,Senior High,Female,2022,85.5,89.2,1.1,69.8
NCR,Senior High,Male,2022,83.5,88.2,1.1,63.6
CAR,Elementary,Female,2022,99.6,99.6,0.9,87.1
CAR,Elementary,Male,2022,98.2,98.2,0.9,84.2
CAR,Junior High,Female,2022,97.8,97.8,1.0,87.1
CAR,Junior High,Male,2022,92.4,92.4,1.0,84.2
CAR,Senior High,Female,2022,88.5,90.8,1.0,87.1
CAR,Senior High,Male,2022,80.4,83.9,1.0,84.2
Region I,Elementary,Female,2022,100.0,100.0,0.9,80.9
Region I,Elementary,Male,2022,99.4,99.5,0.9,78.6
Region I,Junior High,Female,2022,96.6,96.6,0.9,80.9
Region I,Junior High,Male,2022,93.6,93.6,0.9,78.6
Region I,Senior High,Female,2022,90.9,92.2,1.0,80.9
Region I,Senior High,Male,2022,87.3,88.9,1.0,78.6
Region II,Elementary,Female,2022,98.4,98.5,0.9,83.2
Region II,Elementary,Male,2022,96.8,97.0,0.9,82.6
Region II,Junior High,Female,2022,94.0,94.0,1.0,83.2
Region II,Junior High,Male,2022,91.0,91.0,1.0,82.6
Region II,Senior High,Female,2022,83.8,86.1,1.0,83.2
Region II,Senior High,Male,2022,81.3,84.1,1.0,82.6
Region III,Elementary,Female,2022,100.0,100.0,0.9,80.8
Region III,Elementary,Male,2022,100.0,100.0,0.9,75.3
Region III,Junior High,Female,2022,97.0,97.0,1.0,80.8
Region III,Junior High,Male,2022,95.9,95.9,1.0,75.3
Region III,Senior High,Female,2022,86.4,89.4,1.0,80.8
Region III,Senior High,Male,2022,84.2,88.3,1.0,75.3
Region IV-A,Elementary,Female,2022,98.5,100.0,0.9,81.4
Region IV-A,Elementary,Male,2022,98.7,100.0,0.9,76.1
Region IV-A,Junior High,Female,2022,98.8,99.0,1.0,81.4
Region IV-A,Junior High,Male,2022,98.4,98.4,1.0,76.1
Region IV-A,Senior High,Female,2022,88.3,90.8,1.0,81.4
Region IV-A,Senior High,Male,2022,86.1,89.8,1.0,76.1
Region IV-B,Elementary,Female,2022,99.2,99.3,0.9,84.4
Region IV-B,Elementary,Male,2022,97.8,97.9,0.9,82.1
Region IV-B,Junior High,Female,2022,90.8,91.1,1.0,84.4
Region IV-B,Junior High,Male,2022,87.3,87.6,1.0,82.1
Region IV-B,Senior High,Female,2022,77.6,79.9,1.0,84.4
Region IV-B,Senior High,Male,2022,72.8,75.9,1.0,82.1
Region V,Elementary,Female,2022,99.4,99.4,0.9,83.4
Region V,Elementary,Male,2022,98.5,98.7,0.9,79.4
Region V,Junior High,Female,2022,92.2,92.4,0.9,83.4
Region V,Junior High,Male,2022,87.2,87.5,0.9,79.4
Region V,Senior High,Female,2022,82.8,84.6,1.0,83.4
Region V,Senior High,Male,2022,76.6,79.0,1.0,79.4
Region VI,Elementary,Female,2022,99.9,100.0,0.9,83.2
Region VI,Elementary,Male,2022,99.5,99.5,0.9,81.5
Region VI,Junior High,Female,2022,94.6,94.6,0.9,83.2
Region VI,Junior High,Male,2022,91.3,91.3,0.9,81.5
Region VI,Senior High,Female,2022,85.6,86.5,1.0,83.2
Region VI,Senior High,Male,2022,83.7,84.9,1.0,81.5
Region VII,Elementary,Female,2022,99.9,100.0,0.9,83.0
Region VII,Elementary,Male,2022,99.6,99.7,0.9,79.8
Region VII,Junior High,Female,2022,95.7,95.9,0.9,83.0
Region VII,Junior High,Male,2022,91.6,91.6,0.9,79.8
Region VII,Senior High,Female,2022,86.2,88.5,1.0,83.0
Region VII,Senior High,Male,2022,82.5,85.2,1.0,79.8
Region VIII,Elementary,Female,2022,99.1,99.1,0.9,81.8
Region VIII,Elementary,Male,2022,98.2,98.3,0.9,78.5
Region VIII,Junior High,Female,2022,90.5,90.5,0.9,81.8
Region VIII,Junior High,Male,2022,85.7,85.7,0.9,78.5
Region VIII,Senior High,Female,2022,75.3,77.8,1.0,81.8
Region VIII,Senior High,Male,2022,74.0,77.1,1.0,78.5
Region IX,Elementary,Female,2022,100.0,100.0,0.9,77.4
Region IX,Elementary,Male,2022,97.1,97.7,0.9,73.7
Region IX,Junior High,Female,2022,89.3,89.8,1.0,77.4
Region IX,Junior High,Male,2022,80.8,81.1,1.0,73.7
Region IX,Senior High,Female,2022,76.9,79.1,1.1,77.4
Region IX,Senior High,Male,2022,71.2,74.0,1.1,73.7
Region X,Elementary,Female,2022,99.6,99.6,0.9,77.1
Region X,Elementary,Male,2022,98.5,98.5,0.9,72.6
Region X,Junior High,Female,2022,92.7,92.7,1.0,77.1
Region X,Junior High,Male,2022,87.3,87.3,1.0,72.6
Region X,Senior High,Female,2022,79.1,82.1,1.1,77.1
Region X,Senior High,Male,2022,73.9,77.7,1.1,72.6
Region XI,Elementary,Female,2022,100.0,100.0,0.9,78.8
Region XI,Elementary,Male,2022,100.0,100.0,0.9,75.3
Region XI,Junior High,Female,2022,94.2,94.2,1.0,78.8
Region XI,Junior High,Male,2022,91.9,91.9,1.0,75.3
Region XI,Senior High,Female,2022,83.4,86.4,1.1,78.8
Region XI,Senior High,Male,2022,80.3,84.3,1.1,75.3
Region XII,Elementary,Female,2022,100.0,100.0,0.9,75.7
Region XII,Elementary,Male,2022,99.6,99.6,0.9,72.9
Region XII,Junior High,Female,2022,92.3,92.3,1.0,75.7
Region XII,Junior High,Male,2022,90.6,90.6,1.0,72.9
Region XII,Senior High,Female,2022,82.9,85.4,1.1,75.7
Region XII,Senior High,Male,2022,81.0,84.3,1.1,72.9
Region XIII,Elementary,Female,2022,99.4,99.4,0.9,82.8
Region XIII,Elementary,Male,2022,99.0,99.0,0.9,80.5
Region XIII,Junior High,Female,2022,90.3,90.3,1.0,82.8
Region XIII,Junior High,Male,2022,88.3,88.3,1.0,80.5
Region XIII,Senior High,Female,2022,76.4,78.9,1.0,82.8
Region XIII,Senior High,Male,2022,77.2,80.5,1.0,80.5
BARMM,Elementary,Female,2022,90.2,90.2,1.0,57.1
BARMM,Elementary,Male,2022,89.7,89.8,1.0,52.3
BARMM,Junior High,Female,2022,85.5,86.8,1.2,57.1
BARMM,Junior High,Male,2022,83.7,84.6,1.2,52.3
BARMM,Senior High,Female,2022,65.8,68.3,1.3,57.1
BARMM,Senior High,Male,2022,63.8,67.0,1.3,52.3
NCR,Elementary,Female,2023,95.4,95.7,0.9,73.4
NCR,Elementary,Male,2023,93.4,93.8,0.9,67.5
NCR,Junior High,Female,2023,92.5,93.6,1.0,73.4
NCR,Junior High,Male,2023,86.2,87.2,1.0,67.5
NCR,Senior High,Female,2023,85.4,87.7,1.0,73.4
NCR,Senior High,Male,2023,79.6,81.9,1.0,67.5
CAR,Elementary,Female,2023,98.6,98.8,0.9,86.1
CAR,Elementary,Male,2023,95.3,95.6,0.9,83.3
CAR,Junior High,Female,2023,91.0,92.0,1.0,86.1
CAR,Junior High,Male,2023,78.0,79.5,1.0,83.3
CAR,Senior High,Female,2023,84.6,86.9,1.0,86.1
CAR,Senior High,Male,2023,70.2,72.3,1.0,83.3
Region I,Elementary,Female,2023,96.0,96.3,0.9,80.3
Region I,Elementary,Male,2023,93.9,94.7,0.9,78.0
Region I,Junior High,Female,2023,90.0,91.1,1.0,80.3
Region I,Junior High,Male,2023,79.9,81.4,1.0,78.0
Region I,Senior High,Female,2023,82.4,84.8,0.9,80.3
Region I,Senior High,Male,2023,69.7,71.7,0.9,78.0
Region II,Elementary,Female,2023,96.7,96.9,0.9,83.8
Region II,Elementary,Male,2023,93.3,94.2,0.9,81.4
Region II,Junior High,Female,2023,88.3,90.0,1.0,83.8
Region II,Junior High,Male,2023,78.5,80.2,1.0,81.4
Region II,Senior High,Female,2023,78.6,81.1,1.0,83.8
Region II,Senior High,Male,2023,69.8,71.8,1.0,81.4
Region III,Elementary,Female,2023,97.2,97.6,0.9,83.3
Region III,Elementary,Male,2023,93.4,94.3,0.9,77.3
Region III,Junior High,Female,2023,88.3,89.8,1.0,83.3
Region III,Junior High,Male,2023,80.2,81.3,1.0,77.3
Region III,Senior High,Female,2023,79.3,82.7,1.0,83.3
Region III,Senior High,Male,2023,69.9,73.1,1.0,77.3
Region IV-A,Elementary,Female,2023,98.7,99.1,0.9,84.6
Region IV-A,Elementary,Male,2023,95.7,96.5,0.9,79.3
Region IV-A,Junior High,Female,2023,91.6,93.0,1.0,84.6
Region IV-A,Junior High,Male,2023,85.5,86.7,1.0,79.3
Region IV-A,Senior High,Female,2023,81.6,83.9,1.0,84.6
Region IV-A,Senior High,Male,2023,75.2,77.4,1.0,79.3
Region IV-B,Elementary,Female,2023,93.9,94.4,0.9,84.6
Region IV-B,Elementary,Male,2023,87.4,88.9,0.9,81.6
Region IV-B,Junior High,Female,2023,83.7,85.5,1.0,84.6
Region IV-B,Junior High,Male,2023,74.1,75.2,1.0,81.6
Region IV-B,Senior High,Female,2023,71.8,73.9,1.0,84.6
Region IV-B,Senior High,Male,2023,59.1,60.6,1.0,81.6
Region V,Elementary,Female,2023,94.8,95.3,0.9,83.0
Region V,Elementary,Male,2023,89.8,91.4,0.9,80.0
Region V,Junior High,Female,2023,85.9,88.3,1.0,83.0
Region V,Junior High,Male,2023,75.6,77.2,1.0,80.0
Region V,Senior High,Female,2023,76.1,78.2,1.0,83.0
Region V,Senior High,Male,2023,62.2,63.8,1.0,80.0
Region VI,Elementary,Female,2023,97.7,97.9,0.9,84.5
Region VI,Elementary,Male,2023,94.0,94.9,0.9,82.1
Region VI,Junior High,Female,2023,90.2,91.7,1.0,84.5
Region VI,Junior High,Male,2023,79.9,81.3,1.0,82.1
Region VI,Senior High,Female,2023,79.0,81.4,0.9,84.5
Region VI,Senior High,Male,2023,67.6,69.7,0.9,82.1
Region VII,Elementary,Female,2023,98.6,98.8,0.9,83.4
Region VII,Elementary,Male,2023,94.0,95.0,0.9,80.1
Region VII,Junior High,Female,2023,90.1,91.4,1.0,83.4
Region VII,Junior High,Male,2023,79.9,80.7,1.0,80.1
Region VII,Senior High,Female,2023,81.8,85.6,1.0,83.4
Region VII,Senior High,Male,2023,71.4,74.5,1.0,80.1
Region VIII,Elementary,Female,2023,94.4,94.7,0.9,80.8
Region VIII,Elementary,Male,2023,89.5,90.5,0.9,76.8
Region VIII,Junior High,Female,2023,83.0,84.6,1.0,80.8
Region VIII,Junior High,Male,2023,70.5,72.3,1.0,76.8
Region VIII,Senior High,Female,2023,69.6,71.1,1.0,80.8
Region VIII,Senior High,Male,2023,56.5,57.9,1.0,76.8
Region IX,Elementary,Female,2023,94.6,95.5,0.9,76.8
Region IX,Elementary,Male,2023,87.0,88.5,0.9,73.7
Region IX,Junior High,Female,2023,81.2,83.0,1.0,76.8
Region IX,Junior High,Male,2023,65.3,67.6,1.0,73.7
Region IX,Senior High,Female,2023,69.1,71.0,1.0,76.8
Region IX,Senior High,Male,2023,53.1,54.7,1.0,73.7
Region X,Elementary,Female,2023,93.7,94.3,0.9,77.3
Region X,Elementary,Male,2023,87.6,88.6,0.9,73.2
Region X,Junior High,Female,2023,83.2,85.0,1.0,77.3
Region X,Junior High,Male,2023,72.9,73.9,1.0,73.2
Region X,Senior High,Female,2023,72.9,75.7,1.0,77.3
Region X,Senior High,Male,2023,61.5,64.0,1.0,73.2
Region XI,Elementary,Female,2023,95.3,96.0,0.9,80.8
Region XI,Elementary,Male,2023,89.4,90.8,0.9,76.3
